32.1972, 1915, Kwiecieñ 
58.124, 1915, Maj 
166.959, 1915, Czerwiec 
241.229, 1915, Lipiec 
227.08, 1915, Sierpieñ 
175.62, 1915, Wrzesieñ 
77.3427, 1915, PaŸdziernik 
39.4361, 1915, Listopad 
6.97563, 1915, Grudzieñ 
1.35393, 1916, Styczeñ 
12.624, 1916, Luty 
4.42384, 1916, Marzec 
37.5992, 1916, Kwiecieñ 
47.9611, 1916, Maj 
190.061, 1916, Czerwiec 
258.569, 1916, Lipiec 
293.74, 1916, Sierpieñ 
196.631, 1916, Wrzesieñ 
127.446, 1916, PaŸdziernik 
41.7875, 1916, Listopad 
2.73002, 1916, Grudzieñ 
4.44677, 1917, Styczeñ 
28.7557, 1917, Luty 
15.099, 1917, Marzec 
32.8759, 1917, Kwiecieñ 
73.8263, 1917, Maj 
200.727, 1917, Czerwiec 
251.429, 1917, Lipiec 
272.251, 1917, Sierpieñ 
263.549, 1917, Wrzesieñ 
118.914, 1917, PaŸdziernik 
28.9785, 1917, Listopad 
5.95347, 1917, Grudzieñ 
7.68527, 1918, Styczeñ 
3.18488, 1918, Luty 
15.8502, 1918, Marzec 
27.5171, 1918, Kwiecieñ 
60.6197, 1918, Maj 
170.443, 1918, Czerwiec 
139.136, 1918, Lipiec 
226.507, 1918, Sierpieñ 
101.972, 1918, Wrzesieñ 
16.7396, 1918, PaŸdziernik 
38.656, 1918, Listopad 
11.2912, 1918, Grudzieñ 
35.6947, 1919, Styczeñ 
12.3311, 1919, Luty 
10.1673, 1919, Marzec 
26.464, 1919, Kwiecieñ 
54.6472, 1919, Maj 
160.768, 1919, Czerwiec 
254.883, 1919, Lipiec 
290.903, 1919, Sierpieñ 
166.502, 1919, Wrzesieñ 
63.8618, 1919, PaŸdziernik 
48.6992, 1919, Listopad 
13.2226, 1919, Grudzieñ 
14.0754, 1920, Styczeñ 
12.3467, 1920, Luty 
24.0371, 1920, Marzec 
23.7759, 1920, Kwiecieñ 
48.6719, 1920, Maj 
144.028, 1920, Czerwiec 
257.418, 1920, Lipiec 
156.272, 1920, Sierpieñ 
115.209, 1920, Wrzesieñ 
38.779, 1920, PaŸdziernik 
21.9262, 1920, Listopad 
0.99651, 1920, Grudzieñ 
25.2806, 1921, Styczeñ 
3.54644, 1921, Luty 
8.06222, 1921, Marzec 
42.4754, 1921, Kwiecieñ 
24.6916, 1921, Maj 
160.6, 1921, Czerwiec 
271.767, 1921, Lipiec 
245.076, 1921, Sierpieñ 
179.149, 1921, Wrzesieñ 
58.0476, 1921, PaŸdziernik 
17.5941, 1921, Listopad 
6.41269, 1921, Grudzieñ 
18.9737, 1922, Styczeñ 
6.53923, 1922, Luty 
6.738, 1922, Marzec 
16.1743, 1922, Kwiecieñ 
39.7488, 1922, Maj 
185.568, 1922, Czerwiec 
277.591, 1922, Lipiec 
200.285, 1922, Sierpieñ 
223.637, 1922, Wrzesieñ 
47.4488, 1922, PaŸdziernik 
50.487, 1922, Listopad 
12.4871, 1922, Grudzieñ 
9.26583, 1923, Styczeñ 
31.3931, 1923, Luty 
16.3191, 1923, Marzec 
30.0036, 1923, Kwiecieñ 
38.2698, 1923, Maj 
93.3721, 1923, Czerwiec 
282.5, 1923, Lipiec 
256.752, 1923, Sierpieñ 
